"person_id","obs_id","sex","site","age_estimated","height_cm","weight_kg","obs_counts"
443284,"nqeg4","f","SE_Ecuador",5.13,96,15,1
443285,"j4sfd","f","SE_Ecuador",5.56,97,15,1
443286,"ownpm","f","SE_Ecuador",5.98,97,15,1
443287,"9c5ec","m","SE_Ecuador",5.33,103,15,1
443288,"vkgqa","m","SE_Ecuador",5.54,105,15,1
443289,"ajppd","f","SE_Ecuador",5.51,109,15,1
443290,"b1t0k","m","SE_Ecuador",5.28,99,15.02,1
443291,"24j45","f","SE_Ecuador",5.35,103,15.3,1
443292,"75pg7","m","SE_Ecuador",5.92,103,15.4,1
443293,"t5t67","f","SE_Ecuador",5.41,102.1,15.5,1
443294,"f6fh3","f","SE_Ecuador",5.1,99,15.7,1
443295,"u6lt8","f","SE_Ecuador",5.33,98,15.9,1
443296,"86rzg","f","SE_Ecuador",5.62,98,16,1
443297,"2385p","m","SE_Ecuador",5.64,98,16,1
443298,"fteww","f","SE_Ecuador",5.75,98.7,16,1
443299,"h6c7w","f","SE_Ecuador",5.2,99,16,1
443300,"czwv8","f","SE_Ecuador",5.14,99,16,1
443301,"1saib","f","SE_Ecuador",5.45,99.9,16,1
443302,"gau2e","f","SE_Ecuador",5.37,103,16,1
443303,"no7we","f","SE_Ecuador",5.49,103,16,1
443304,"3gx7s","f","SE_Ecuador",5.1,104,16,1
443305,"aws0p","f","SE_Ecuador",5.73,105,16,1
443306,"juwic","m","SE_Ecuador",5.04,105,16,1
443307,"iajeb","f","SE_Ecuador",5.17,109,16,1
443308,"yrsrx","f","SE_Ecuador",5.29,111,16,1
443309,"h6oef","m","SE_Ecuador",5.67,112,16,1
443310,"4zv10","m","SE_Ecuador",5.76,100,16.02,1
443311,"ucpun","f","SE_Ecuador",5.8,102,16.4,1
443312,"gdzie","m","SE_Ecuador",5.7,103,16.4,1
443313,"m73ow","m","SE_Ecuador",5.05,95,16.5,1
443314,"tmcr4","m","SE_Ecuador",5.39,98.4,16.5,1
443315,"a9t6e","f","SE_Ecuador",5.23,100,16.5,1
443316,"gi8l9","m","SE_Ecuador",5.73,109,16.5,1
443317,"r0ips","m","SE_Ecuador",5.88,97.4,16.6,1
443318,"uak5h","f","SE_Ecuador",5.18,93,16.7,1
443319,"lmsfb","m","SE_Ecuador",5.28,101,16.7,1
443320,"2bblv","m","SE_Ecuador",5.7,99,16.8,1
443321,"1kga0","f","SE_Ecuador",5.9,102,17,1
443322,"75m8r","f","SE_Ecuador",5.12,105,17.05,1
443323,"fxeiv","f","SE_Ecuador",5.51,105,17.2,1
443324,"zas4h","m","SE_Ecuador",5.12,102,17.5,1
443325,"ekw6f","f","SE_Ecuador",5.92,108,17.5,1
443326,"r7sdc","f","SE_Ecuador",5.52,111,17.5,1
443327,"m88e4","m","SE_Ecuador",5.27,104,17.7,1
443328,"z373k","f","SE_Ecuador",5.64,103,17.8,1
443329,"nzrn6","f","SE_Ecuador",5.64,102,18,1
443330,"4wiu7","m","SE_Ecuador",5.85,103,18,1
443331,"f9njf","f","SE_Ecuador",5.07,106,18,1
443332,"3gz47","f","SE_Ecuador",5.41,108,18,1
443333,"zd2ff","f","SE_Ecuador",5.57,108,18,1
443334,"q7f7j","m","SE_Ecuador",5.84,109,18,1
443335,"ny5ds","f","SE_Ecuador",5.19,106,18.1,1
443336,"prsjz","f","SE_Ecuador",5.24,108,18.5,1
443337,"7brx5","f","SE_Ecuador",5.19,103.5,19,1
443338,"7vwxu","m","SE_Ecuador",5.99,104,19,1
443339,"elcby","f","SE_Ecuador",5.27,105,19,1
443340,"xpe8w","m","SE_Ecuador",5.67,107,19,1
443341,"fsmlz","f","SE_Ecuador",5.67,110,19,1
443342,"uyi1o","m","SE_Ecuador",5.6,110,19,1
443343,"eaa9p","m","SE_Ecuador",5.93,112,19,1
443344,"dla81","m","SE_Ecuador",5.84,109,19.02,1
443345,"1amd2","f","SE_Ecuador",5.95,105,19.1,1
443346,"tgxna","f","SE_Ecuador",5.54,105,19.5,1
443347,"u2awx","f","SE_Ecuador",5.87,106.5,19.5,1
443348,"v9k4b","f","SE_Ecuador",5.71,108,19.5,1
443349,"obz00","f","SE_Ecuador",5.38,113,19.6,1
443350,"pa7w1","m","SE_Ecuador",5.48,106.5,19.7,1
443351,"q0ud3","m","SE_Ecuador",5.01,109,19.7,1
443352,"wym8n","m","SE_Ecuador",5.19,102.5,19.8,1
443353,"halaz","m","SE_Ecuador",5.58,106.6,20,1
443354,"lmlwi","m","SE_Ecuador",5.98,108,20,1
443355,"tbjcs","f","SE_Ecuador",5.66,110,20,1
443356,"bfal2","m","SE_Ecuador",5.74,110,20,1
443357,"qam6x","f","SE_Ecuador",5.29,114,20.1,1
443358,"ghqeb","m","SE_Ecuador",5.37,111,20.4,1
443359,"rezxe","f","SE_Ecuador",5.66,107,20.8,1
443360,"2blvx","f","SE_Ecuador",5.04,114,20.8,1
443361,"0hxpn","m","SE_Ecuador",5.81,109,21,1
443362,"t4obm","f","SE_Ecuador",5.56,115,21,1
443363,"13nho","f","SE_Ecuador",5.6,108,21.3,1
443364,"sc440","f","SE_Ecuador",5.76,109,25,1
443365,"r1n4q","f","SE_Ecuador",5.11,108.5,NA,1
443366,"njnig","m","SE_Ecuador",5.1,96,18,1
443367,"hi50n","m","SE_Ecuador",5.1,123,24.4,1
443368,"7yen7","m","SE_Ecuador",5.11,108.5,20.5,1
443369,"z8bsc","f","SE_Ecuador",5.2,106,18.9,1
443370,"61zsr","m","SE_Ecuador",5.3,105,17.2,1
443371,"a7pcc","m","SE_Ecuador",5.3,107.5,20.7,1
443372,"e3cyk","m","SE_Ecuador",5.4,98,17,1
443373,"agw7a","f","SE_Ecuador",5.4,109,20.4,1
443374,"joma1","m","SE_Ecuador",5.5,102,17.9,1
443375,"2i0nd","m","SE_Ecuador",5.5,105,20.1,1
443376,"al9tq","m","SE_Ecuador",5.5,108,20.8,1
443377,"d2k1i","m","SE_Ecuador",5.6,109,17.4,1
443378,"ob2qc","f","SE_Ecuador",5.6,105.8,20,1
443379,"dr0s7","m","SE_Ecuador",5.7,109,19.5,1
443380,"ccn7q","m","SE_Ecuador",5.8,103,16,1
443381,"4w5lo","m","SE_Ecuador",5.8,101.5,18.1,1
443382,"5rmn4","f","SE_Ecuador",5.8,101.5,19.9,1
443383,"isikp","m","SE_Ecuador",5.9,109.5,19.5,1
443384,"w2ejj","m","SE_Ecuador",5.9,104.5,20.3,1
443385,"ho8an","m","SE_Ecuador",6.38,100,NA,1
443386,"cngmi","f","SE_Ecuador",6.75,95,NA,1
443387,"r9hfr","m","SE_Ecuador",6.95,94,13,1
443388,"kyg9g","f","SE_Ecuador",6.44,96,14,1
443389,"jcpl6","f","SE_Ecuador",6.71,102,14,1
443390,"dawmh","f","SE_Ecuador",6.58,105,14,1
443391,"r51tq","f","SE_Ecuador",6.05,108,14,1
443392,"vhokz","m","SE_Ecuador",6.53,106,15,1
443393,"ymphh","f","SE_Ecuador",6.36,108,15,1
443394,"jq95k","m","SE_Ecuador",6.48,108,15,1
443395,"lr4e8","m","SE_Ecuador",6.98,108,15,1
443396,"dq64i","m","SE_Ecuador",6.68,109,15,1
443397,"b3vqk","m","SE_Ecuador",6.7,100,15.3,1
443398,"5qw01","f","SE_Ecuador",6.03,103,16,1
443399,"gtypm","f","SE_Ecuador",6.01,105,16,1
443400,"k9mmz","f","SE_Ecuador",6.78,105,16,1
443401,"axvqw","f","SE_Ecuador",6.89,106,16,1
443402,"o5g2a","m","SE_Ecuador",6.53,106,16,1
443403,"vt3ih","f","SE_Ecuador",6.2,109,16,1
443404,"uggs7","m","SE_Ecuador",6.68,109,16,1
443405,"aik1v","m","SE_Ecuador",6.44,110,16,1
443406,"85ac8","f","SE_Ecuador",6.41,106,16.05,1
443407,"xvuln","m","SE_Ecuador",6.5,102,16.2,1
443408,"ih81x","f","SE_Ecuador",6.27,100.5,16.5,1
443409,"mp45j","f","SE_Ecuador",6.06,104.5,16.9,1
443410,"kmene","m","SE_Ecuador",6.56,99,17,1
443411,"u2sze","f","SE_Ecuador",6.76,102.9,17,1
443412,"lz5ah","f","SE_Ecuador",6.06,103,17,1
443413,"ahln3","f","SE_Ecuador",6.72,103,17,1
443414,"v17h0","f","SE_Ecuador",6.16,103,17,1
443415,"5huru","m","SE_Ecuador",6.41,104,17,1
443416,"rapuv","m","SE_Ecuador",6.97,106,17,1
443417,"42dcj","m","SE_Ecuador",6.72,106.9,17,1
443418,"zaa1a","f","SE_Ecuador",6.36,108,17,1
443419,"qygdn","f","SE_Ecuador",6.6,108,17,1
443420,"2d3r1","m","SE_Ecuador",6.66,110,17,1
443421,"a5zhf","m","SE_Ecuador",6.33,110,17,1
443422,"1nbe6","m","SE_Ecuador",6.44,111,17,1
443423,"s2bun","f","SE_Ecuador",6.53,102,17.02,1
443424,"gmozt","f","SE_Ecuador",6.03,103.5,17.3,1
443425,"sj5zr","m","SE_Ecuador",6.5,102.2,17.5,1
443426,"msi2n","m","SE_Ecuador",6.04,102,18,1
443427,"23ttk","f","SE_Ecuador",6.03,104.6,18,1
443428,"mjdvm","f","SE_Ecuador",6.04,105,18,1
443429,"8xvab","m","SE_Ecuador",6.89,105,18,1
443430,"4flmz","m","SE_Ecuador",6.66,105,18,1
443431,"o7npn","f","SE_Ecuador",6.01,106,18,1
443432,"wxd6x","m","SE_Ecuador",6.07,106,18,1
443433,"mwqd6","f","SE_Ecuador",6.04,107,18,1
443434,"vcypp","m","SE_Ecuador",6,109,18,1
443435,"u6x5u","m","SE_Ecuador",6.22,109,18,1
443436,"qh44x","m","SE_Ecuador",6.19,109,18,1
443437,"tz1ft","m","SE_Ecuador",6.95,112,18,1
443438,"z3ky2","m","SE_Ecuador",6.67,112,18,1
443439,"0587s","m","SE_Ecuador",6.56,113,18,1
443440,"tudwg","m","SE_Ecuador",6.57,114,18,1
443441,"jsu5j","m","SE_Ecuador",6.1,101,18.04,1
443442,"ie00y","m","SE_Ecuador",6.21,103,18.4,1
443443,"qo69n","f","SE_Ecuador",6.93,103.5,18.5,1
443444,"mfsxs","f","SE_Ecuador",6.82,104,18.5,1
443445,"i3ma3","m","SE_Ecuador",6.83,105,18.5,1
443446,"th2n8","f","SE_Ecuador",6.61,108,18.5,1
443447,"jzgqh","m","SE_Ecuador",6.34,108,18.5,1
443448,"iu8cu","f","SE_Ecuador",6.94,110,18.5,1
443449,"rgn3e","f","SE_Ecuador",6.24,110,18.7,1
443450,"zecnm","f","SE_Ecuador",6.83,104,18.9,1
443451,"w5qmi","f","SE_Ecuador",6.27,107,18.9,1
443452,"hrbz3","m","SE_Ecuador",6.1,104.5,19,1
443453,"4l2uq","m","SE_Ecuador",6.14,105,19,1
443454,"7o6s4","m","SE_Ecuador",6.38,107,19,1
443455,"9spp5","f","SE_Ecuador",6.25,109,19,1
443456,"3or3n","m","SE_Ecuador",6.25,109,19,1
443457,"hday5","m","SE_Ecuador",6.91,110,19,1
443458,"84q1x","f","SE_Ecuador",6.53,111,19,1
443459,"0ij8m","m","SE_Ecuador",6.43,113,19,1
443460,"xjzh7","f","SE_Ecuador",6.17,114,19,1
443461,"tdi4h","m","SE_Ecuador",6.93,119,19,1
443462,"4sq4o","m","SE_Ecuador",6.01,107,19.02,1
443463,"da9bf","f","SE_Ecuador",6.42,102,19.1,1
443464,"0ezhr","m","SE_Ecuador",6.97,107,19.4,1
443465,"p3ff7","f","SE_Ecuador",6.44,105.5,19.5,1
443466,"wuudg","f","SE_Ecuador",6.87,107.5,19.5,1
443467,"ezmb3","m","SE_Ecuador",6.75,103,19.6,1
443468,"wi0vf","m","SE_Ecuador",6.78,107.5,19.6,1
443469,"d42qr","f","SE_Ecuador",6.44,109,19.6,1
443470,"wso54","f","SE_Ecuador",6.19,118,19.6,1
443471,"jtu4j","f","SE_Ecuador",6.24,106,19.7,1
443472,"e2qqy","f","SE_Ecuador",6.15,105,19.8,1
443473,"lgcfc","m","SE_Ecuador",6.71,109,19.8,1
443474,"zxx6v","f","SE_Ecuador",6.4,103,20,1
443475,"59j0l","m","SE_Ecuador",6.82,103,20,1
443476,"by01b","m","SE_Ecuador",6.19,105,20,1
443477,"81vny","m","SE_Ecuador",6.95,108,20,1
443478,"zann4","f","SE_Ecuador",6.87,108,20,1
443479,"uufz1","m","SE_Ecuador",6.48,109,20,1
443480,"esb46","m","SE_Ecuador",6.63,110,20,1
443481,"on0q3","f","SE_Ecuador",6.77,111,20,1
443482,"0v1g8","m","SE_Ecuador",6.65,111,20,1
443483,"bz1si","m","SE_Ecuador",6.18,111.3,20,1
443484,"7xt77","f","SE_Ecuador",6.01,112,20,1
443485,"0zk1b","m","SE_Ecuador",6.73,112,20,1
443486,"0gx2v","m","SE_Ecuador",6.6,112,20,1
443487,"1h0r4","m","SE_Ecuador",6.97,112,20,1
443488,"eexa5","f","SE_Ecuador",6.76,113,20,1
443489,"q5yka","f","SE_Ecuador",6.45,113,20,1
443490,"fg7gz","m","SE_Ecuador",6.48,113,20,1
443491,"65mn7","m","SE_Ecuador",6.47,113,20,1
443492,"89xjm","f","SE_Ecuador",6.74,115,20,1
443493,"f399n","m","SE_Ecuador",6.54,115,20,1
443494,"z1g35","f","SE_Ecuador",6.67,115.8,20,1
443495,"91cop","m","SE_Ecuador",6.93,118,20,1
443496,"1zz9k","m","SE_Ecuador",6.13,106,20.1,1
443497,"7ku80","f","SE_Ecuador",6.75,110,20.1,1
443498,"mgwh1","m","SE_Ecuador",6.19,110,20.2,1
443499,"9d1at","f","SE_Ecuador",6.05,108,20.3,1
443500,"jfipb","f","SE_Ecuador",6.38,109,20.4,1
443501,"rtw3n","m","SE_Ecuador",6.3,112,20.4,1
443502,"aceb5","f","SE_Ecuador",6.4,108,20.5,1
443503,"6p7qr","f","SE_Ecuador",6.9,111.5,20.5,1
443504,"oau9b","f","SE_Ecuador",6.04,109,20.9,1
443505,"7mj4k","m","SE_Ecuador",6.73,109,21,1
443506,"0p2yp","f","SE_Ecuador",6.16,110,21,1
443507,"kmlpn","m","SE_Ecuador",6.12,111,21,1
443508,"279xo","f","SE_Ecuador",6.67,112,21,1
443509,"37x6m","m","SE_Ecuador",6.03,112,21,1
443510,"4p1mi","m","SE_Ecuador",6.73,115,21,1
443511,"sts40","f","SE_Ecuador",6.27,119,21,1
443512,"v3us4","m","SE_Ecuador",6.26,114,21.05,1
443513,"7rkdv","m","SE_Ecuador",6.14,112,21.08,1
443514,"bgsq9","f","SE_Ecuador",6.23,109,21.2,1
443515,"763ev","f","SE_Ecuador",6.51,110.3,21.5,1
443516,"uef4u","f","SE_Ecuador",6.88,112,21.5,1
443517,"5363i","f","SE_Ecuador",6.09,112.4,21.5,1
443518,"u77x1","f","SE_Ecuador",6.78,115.5,21.5,1
443519,"rc0sw","m","SE_Ecuador",6.89,113,21.6,1
443520,"lvqjk","m","SE_Ecuador",6.65,114,21.6,1
443521,"tvqsn","f","SE_Ecuador",6.44,110,21.9,1
443522,"dt2gr","m","SE_Ecuador",6.25,108.9,22,1
443523,"g3ph1","f","SE_Ecuador",6.84,112,22,1
443524,"m8fl8","m","SE_Ecuador",6.69,112.3,22,1
443525,"ze8kw","m","SE_Ecuador",6.46,116,22,1
443526,"6pkxz","m","SE_Ecuador",6.99,116,22,1
443527,"omya5","f","SE_Ecuador",6.7,119.5,22,1
443528,"3nftc","m","SE_Ecuador",6.02,116,22.05,1
443529,"e43cb","f","SE_Ecuador",6.45,112,22.2,1
443530,"097ng","m","SE_Ecuador",6.38,107,22.4,1
443531,"192aw","m","SE_Ecuador",6.46,110.5,22.4,1
443532,"aejod","m","SE_Ecuador",6.31,105.7,22.5,1
443533,"zy5xo","f","SE_Ecuador",6.87,115,23.2,1
443534,"le327","f","SE_Ecuador",6.12,116,23.2,1
443535,"9h9aw","m","SE_Ecuador",6.78,115,24,1
443536,"cdyo7","f","SE_Ecuador",6.17,119,24,1
443537,"rdusr","m","SE_Ecuador",6.86,121,24.05,1
443538,"a73xe","m","SE_Ecuador",6.42,118,24.4,1
443539,"d4ie0","m","SE_Ecuador",6.24,124,24.5,1
443540,"jm7av","f","SE_Ecuador",6.03,119.5,24.6,1
443541,"5jyih","f","SE_Ecuador",6.08,106,25.8,1
443542,"7f9hv","m","SE_Ecuador",6.84,119,30,1
443543,"hcmab","m","SE_Ecuador",6.28,115,NA,1
443544,"4768e","f","SE_Ecuador",6.3,109,17.05,1
443545,"kpr9v","m","SE_Ecuador",6.5,105,16,1
443546,"bjca0","m","SE_Ecuador",6.6,108,NA,1
443547,"tt6qu","f","SE_Ecuador",6.6,108,19,1
443548,"5nwl2","m","SE_Ecuador",6.8,114.5,22.2,1
443549,"ol83y","m","SE_Ecuador",6.9,109.5,19.2,1
443550,"2y03i","m","SE_Ecuador",7.81,106,NA,1
443551,"qa7f3","m","SE_Ecuador",7.37,104,14,1
443552,"jnnkx","m","SE_Ecuador",7.76,105,14,1
443553,"ywmrl","f","SE_Ecuador",7.83,101,15,1
443554,"gbji6","f","SE_Ecuador",7.69,108,15,1
443555,"e3qlr","f","SE_Ecuador",7.14,103,15.5,1
443556,"k473q","f","SE_Ecuador",7.32,98.2,16,1
443557,"cudzy","f","SE_Ecuador",7.72,106,16,1
443558,"1f681","f","SE_Ecuador",7.44,113,16,1
443559,"yz4j7","f","SE_Ecuador",7.38,101.5,16.3,1
443560,"vqc0s","f","SE_Ecuador",7.68,100,16.5,1
443561,"2mutg","f","SE_Ecuador",7.75,109,16.8,1
443562,"mdabc","m","SE_Ecuador",7.17,105,17,1
443563,"4xh0w","f","SE_Ecuador",7.76,111,17,1
443564,"cj20g","f","SE_Ecuador",7.82,111,17,1
443565,"zivic","m","SE_Ecuador",7.31,112,17,1
443566,"tmghk","m","SE_Ecuador",7.59,112,17,1
443567,"3f3xh","m","SE_Ecuador",7.17,113,17,1
443568,"q9unq","m","SE_Ecuador",7.6,103,17.2,1
443569,"gbtwe","m","SE_Ecuador",7.2,100,17.4,1
443570,"70s2a","f","SE_Ecuador",7.09,104,18,1
443571,"ylto3","m","SE_Ecuador",7.26,104,18,1
443572,"sttuw","f","SE_Ecuador",7.85,107,18,1
443573,"37wlk","f","SE_Ecuador",7.99,108,18,1
443574,"cop44","f","SE_Ecuador",7.81,110,18,1
443575,"pbwxe","f","SE_Ecuador",7.08,115,18,1
443576,"22yg3","m","SE_Ecuador",7.16,116,18,1
443577,"bvy6a","f","SE_Ecuador",7.11,117,18,1
443578,"e7uw3","f","SE_Ecuador",7.19,117,18,1
443579,"duzah","f","SE_Ecuador",7.97,103.6,18.5,1
443580,"069yp","f","SE_Ecuador",7.85,110,18.5,1
443581,"tzvkm","m","SE_Ecuador",7.26,101,18.8,1
443582,"0539k","m","SE_Ecuador",7.38,108,18.8,1
443583,"x66j8","f","SE_Ecuador",7.82,104,19,1
443584,"zvn0e","m","SE_Ecuador",7.92,107,19,1
443585,"nf5vj","m","SE_Ecuador",7.57,109.5,19,1
443586,"f3pfd","f","SE_Ecuador",7.26,110,19,1
443587,"y12dx","m","SE_Ecuador",7.9,111,19,1
443588,"6ns98","f","SE_Ecuador",7.72,112,19,1
443589,"tupuq","f","SE_Ecuador",7.44,112,19,1
443590,"l4lng","f","SE_Ecuador",7.09,114,19,1
443591,"ga9j6","f","SE_Ecuador",7.37,114,19,1
443592,"bn952","m","SE_Ecuador",7.01,114,19,1
443593,"c7otl","m","SE_Ecuador",7.41,114.5,19,1
443594,"6hkr2","f","SE_Ecuador",7.17,115,19,1
443595,"9xtl8","m","SE_Ecuador",7.01,110.5,19.1,1
443596,"n2993","f","SE_Ecuador",7,107,19.2,1
443597,"2ntr9","m","SE_Ecuador",7.65,108,19.2,1
443598,"b1b8l","f","SE_Ecuador",7.93,105,19.5,1
443599,"bgvon","f","SE_Ecuador",7.41,106,19.5,1
443600,"aciee","f","SE_Ecuador",7.03,111.3,19.5,1
443601,"3vwxo","f","SE_Ecuador",7.46,112,19.5,1
443602,"rv5zf","m","SE_Ecuador",7.54,112.5,19.5,1
443603,"gmft3","f","SE_Ecuador",7.82,115.5,19.5,1
443604,"9cd9g","m","SE_Ecuador",7.4,107,19.7,1
443605,"k2byc","f","SE_Ecuador",7.68,110,19.8,1
443606,"5xekm","m","SE_Ecuador",7.7,106.8,19.9,1
443607,"ft75f","f","SE_Ecuador",7.54,106,20,1
443608,"sg7yy","m","SE_Ecuador",7.19,110,20,1
443609,"89tb1","m","SE_Ecuador",7.35,111,20,1
443610,"7f4it","m","SE_Ecuador",7.08,111,20,1
443611,"cq3p6","f","SE_Ecuador",7.92,111.7,20,1
443612,"144hj","m","SE_Ecuador",7.25,112,20,1
443613,"aosr2","m","SE_Ecuador",7.45,112,20,1
443614,"0haut","f","SE_Ecuador",7.45,113,20,1
443615,"ysewz","f","SE_Ecuador",7.93,113,20,1
443616,"kvgjt","m","SE_Ecuador",7.05,113,20,1
443617,"tvnfn","m","SE_Ecuador",7.28,113,20,1
443618,"97xwu","f","SE_Ecuador",7.53,114,20,1
443619,"dsvjw","f","SE_Ecuador",7.71,114,20,1
443620,"lscuz","m","SE_Ecuador",7.54,114,20,1
443621,"o1g20","m","SE_Ecuador",7.34,114,20,1
443622,"b92va","f","SE_Ecuador",7.51,115,20,1
443623,"o23we","m","SE_Ecuador",7.26,116,20,1
443624,"wjb8n","f","SE_Ecuador",7.9,117,20,1
443625,"pkwqa","f","SE_Ecuador",7.23,117,20,1
443626,"suvwm","f","SE_Ecuador",7.41,118,20,1
443627,"5c649","f","SE_Ecuador",7.62,118,20,1
443628,"pk8yt","m","SE_Ecuador",7.94,119,20,1
443629,"0vaiu","m","SE_Ecuador",7.01,123,20,1
443630,"z343u","m","SE_Ecuador",7.35,109,20.05,1
443631,"2xmll","m","SE_Ecuador",7.71,121,20.1,1
443632,"u5cs9","f","SE_Ecuador",7.83,116.9,20.2,1
443633,"mpfy9","m","SE_Ecuador",7.61,113,20.3,1
443634,"ck2h1","m","SE_Ecuador",7.84,110,20.4,1
443635,"lm7h2","m","SE_Ecuador",7.84,106.6,20.5,1
443636,"gzhcb","f","SE_Ecuador",7.97,115,20.7,1
443637,"cof8l","f","SE_Ecuador",7.75,112,20.8,1
443638,"cpnac","m","SE_Ecuador",7.4,112,20.9,1
443639,"yrfda","m","SE_Ecuador",7.13,106,21,1
443640,"z7du0","m","SE_Ecuador",7.62,112,21,1
443641,"eifeb","f","SE_Ecuador",7.83,113,21,1
443642,"gnep2","f","SE_Ecuador",7.5,114,21,1
443643,"y9rax","m","SE_Ecuador",7.98,114,21,1
443644,"6k84j","f","SE_Ecuador",7.85,116.1,21,1
443645,"87tzx","m","SE_Ecuador",7.72,117,21,1
443646,"1zc1g","m","SE_Ecuador",7.1,118,21,1
443647,"iq7en","m","SE_Ecuador",7.04,120,21,1
443648,"5scqj","f","SE_Ecuador",7.28,125,21,1
443649,"jem2z","f","SE_Ecuador",7.96,112.5,21.4,1
443650,"5n28d","f","SE_Ecuador",7.01,110,21.5,1
443651,"yiqao","m","SE_Ecuador",7.45,114.4,21.5,1
443652,"moivx","m","SE_Ecuador",7.48,119,21.5,1
443653,"rbfg9","m","SE_Ecuador",7.09,117,21.6,1
443654,"ymq55","m","SE_Ecuador",7.23,114.5,21.7,1
443655,"igqc8","f","SE_Ecuador",7.73,110,21.8,1
443656,"i0d56","m","SE_Ecuador",7.05,112,21.8,1
443657,"6w2mc","f","SE_Ecuador",8,118,21.8,1
443658,"1buo1","m","SE_Ecuador",7.14,108,22,1
443659,"wcv3m","m","SE_Ecuador",7.71,109.5,22,1
443660,"0s5js","m","SE_Ecuador",7.21,110,22,1
443661,"mtsmv","f","SE_Ecuador",7.15,113,22,1
443662,"puo0u","m","SE_Ecuador",7.28,115,22,1
443663,"35c6f","f","SE_Ecuador",7.42,116,22,1
443664,"f07w5","f","SE_Ecuador",7.62,119,22,1
443665,"21od5","m","SE_Ecuador",7.86,112.5,22.2,1
443666,"7bm57","f","SE_Ecuador",7.75,115,22.3,1
443667,"rf9qm","m","SE_Ecuador",7.18,112,22.4,1
443668,"53o26","m","SE_Ecuador",7.96,112,22.5,1
443669,"5t8m2","f","SE_Ecuador",7.07,113.5,22.5,1
443670,"jehi8","f","SE_Ecuador",7.71,114,22.5,1
443671,"g58pu","m","SE_Ecuador",7.51,114,22.6,1
443672,"ketya","m","SE_Ecuador",7.22,112,22.8,1
443673,"hy25b","m","SE_Ecuador",7.04,112.5,22.8,1
443674,"9zvqy","m","SE_Ecuador",7.44,114.3,23,1
443675,"7e1hg","f","SE_Ecuador",7.05,116,23,1
443676,"3ygo7","m","SE_Ecuador",7.59,116.6,23,1
443677,"vf0ep","m","SE_Ecuador",7.53,119,23,1
443678,"sskee","m","SE_Ecuador",7.84,119.5,23,1
443679,"3n7je","f","SE_Ecuador",7.63,120,23,1
443680,"072th","f","SE_Ecuador",7.99,127,23,1
443681,"jxf8t","m","SE_Ecuador",7.61,119,23.05,1
443682,"hi2a5","f","SE_Ecuador",7.34,115.5,23.1,1
443683,"j7bw1","f","SE_Ecuador",7.57,116.5,23.2,1
443684,"7fnx5","m","SE_Ecuador",7.02,114,23.4,1
443685,"zhzi0","m","SE_Ecuador",7.87,119,23.4,1
443686,"6we5b","m","SE_Ecuador",7.31,119,23.4,1
443687,"dc3vi","m","SE_Ecuador",7.12,116.7,23.5,1
443688,"cgo7l","f","SE_Ecuador",7.67,117,23.5,1
443689,"820nm","m","SE_Ecuador",7.36,122,23.5,1
443690,"92lnp","f","SE_Ecuador",7,118,24,1
443691,"5lea9","f","SE_Ecuador",7.2,118.1,24,1
443692,"ahmts","f","SE_Ecuador",7.96,120,24,1
443693,"y7rp0","f","SE_Ecuador",7.11,120,24,1
443694,"voisy","m","SE_Ecuador",7.42,121,24,1
443695,"md788","m","SE_Ecuador",7.43,111,24.2,1
443696,"qet45","f","SE_Ecuador",7.78,119,24.2,1
443697,"0w55g","m","SE_Ecuador",7.89,118,24.3,1
443698,"tw5fa","m","SE_Ecuador",7.54,113.5,24.5,1
443699,"t219t","m","SE_Ecuador",7.94,112,24.7,1
443700,"xsaog","f","SE_Ecuador",7.64,117,24.7,1
443701,"hf3lh","f","SE_Ecuador",7.81,120,24.7,1
443702,"y1mon","m","SE_Ecuador",7.15,123,25,1
443703,"3tk7j","m","SE_Ecuador",7.79,126,25,1
443704,"plwtj","f","SE_Ecuador",7.67,114,25.3,1
443705,"jkhh7","f","SE_Ecuador",7.7,120.5,25.7,1
443706,"y5ftf","m","SE_Ecuador",7.6,120.5,25.7,1
443707,"0bio1","m","SE_Ecuador",7.53,122,25.9,1
443708,"b5lsm","m","SE_Ecuador",7.06,117,26,1
443709,"3zsr4","m","SE_Ecuador",7.64,118,26,1
443710,"b10mb","m","SE_Ecuador",7.56,126.8,26.8,1
443711,"t7axs","m","SE_Ecuador",7.68,122,27,1
443712,"7a950","m","SE_Ecuador",7.66,128,28.03,1
443713,"m8ss3","m","SE_Ecuador",7.63,126,29,1
443714,"adtgj","f","SE_Ecuador",7.06,114,29.4,1
443715,"qiflq","f","SE_Ecuador",7.91,116,33.1,1
443716,"tx6sv","f","SE_Ecuador",7.1,108,20.6,1
443717,"3uqhs","m","SE_Ecuador",7.11,108,20,1
443718,"te715","m","SE_Ecuador",7.4,114,21.7,1
443719,"yd6rj","m","SE_Ecuador",7.5,106.5,19.3,1
443720,"uwfl7","f","SE_Ecuador",7.6,118.5,23,1
443721,"m0x1r","f","SE_Ecuador",8.39,110,16,1
443722,"jmt6e","m","SE_Ecuador",8.58,112,16,1
443723,"9d25e","f","SE_Ecuador",8.12,115,16,1
443724,"9rp6d","f","SE_Ecuador",8.72,106,17,1
443725,"fhuzi","m","SE_Ecuador",8.92,113,17,1
443726,"bu4la","m","SE_Ecuador",8.87,113,17,1
